tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,loser_rank
2025-03-24_Morelia CH_2025-2991-377,Morelia CH,Hard,32,C,20250324,2025-2991-377,207834,,,Juan Alejandro Hernandez Serrano,R,175.0,MEX,25.8,126663,,,Juan Pablo Ficovich,R,191.0,ARG,28.2,7-5 6-2,3,R16,109.0,2.0,3.0,72.0,45.0,32.0,14.0,10.0,7.0,8.0,3.0,5.0,82.0,37.0,26.0,17.0,10.0,3.0,7.0,595.0,162.0
2025-03-24_Morelia CH_2025-2991-378,Morelia CH,Hard,32,C,20250324,2025-2991-378,105902,,,James Duckworth,R,183.0,AUS,33.2,208342,,,Tyler Zink,R,185.0,USA,24.1,7-5 6-3,3,R16,72.0,4.0,3.0,60.0,25.0,19.0,24.0,11.0,3.0,4.0,5.0,4.0,66.0,25.0,23.0,14.0,10.0,1.0,4.0,95.0,425.0
2025-03-24_Morelia CH_2025-2991-379,Morelia CH,Hard,32,C,20250324,2025-2991-379,126409,,,Hugo Grenier,R,196.0,FRA,29.0,106071,,,Bernard Tomic,R,196.0,AUS,32.4,2-6 7-6(4) 6-2,3,QF,122.0,8.0,12.0,91.0,50.0,39.0,19.0,14.0,6.0,10.0,6.0,5.0,92.0,57.0,42.0,15.0,14.0,3.0,7.0,204.0,219.0
2025-03-24_Morelia CH_2025-2991-380,Morelia CH,Hard,32,C,20250324,2025-2991-380,122078,,,Dmitry Popko,R,191.0,KAZ,28.4,202058,,,Thiago Agustin Tirante,R,185.0,ARG,24.0,6-1 6-4,3,QF,69.0,2.0,4.0,57.0,33.0,26.0,15.0,9.0,4.0,4.0,3.0,3.0,45.0,22.0,14.0,13.0,8.0,2.0,5.0,245.0,117.0
2025-03-24_Morelia CH_2025-2991-381,Morelia CH,Hard,32,C,20250324,2025-2991-381,202320,,,Beibit Zhukayev,R,198.0,KAZ,24.4,144817,,,Marc Andrea Huesler,L,196.0,SUI,28.7,6-3 6-7(2) 6-4,3,QF,130.0,8.0,3.0,93.0,49.0,39.0,26.0,16.0,2.0,3.0,9.0,5.0,94.0,54.0,40.0,23.0,15.0,4.0,7.0,215.0,172.0
2025-03-24_Morelia CH_2025-2991-382,Morelia CH,Hard,32,C,20250324,2025-2991-382,105902,,,James Duckworth,R,183.0,AUS,33.2,207834,,,Juan Alejandro Hernandez Serrano,R,175.0,MEX,25.8,6-4 7-6(6),3,QF,96.0,15.0,3.0,77.0,38.0,28.0,22.0,11.0,3.0,5.0,2.0,2.0,75.0,48.0,29.0,15.0,11.0,1.0,4.0,95.0,595.0
2025-03-24_Morelia CH_2025-2991-383,Morelia CH,Hard,32,C,20250324,2025-2991-383,122078,,,Dmitry Popko,R,191.0,KAZ,28.4,126409,,,Hugo Grenier,R,196.0,FRA,29.0,6-2 6-1,3,SF,77.0,2.0,3.0,47.0,30.0,24.0,9.0,8.0,1.0,1.0,2.0,6.0,62.0,28.0,15.0,16.0,7.0,1.0,5.0,245.0,204.0
2025-03-24_Morelia CH_2025-2991-384,Morelia CH,Hard,32,C,20250324,2025-2991-384,105902,,,James Duckworth,R,183.0,AUS,33.2,202320,,,Beibit Zhukayev,R,198.0,KAZ,24.4,6-2 6-4,3,SF,67.0,5.0,7.0,56.0,28.0,24.0,16.0,9.0,4.0,4.0,10.0,4.0,56.0,36.0,25.0,7.0,9.0,2.0,5.0,95.0,215.0
2025-03-24_Morelia CH_2025-2991-385,Morelia CH,Hard,32,C,20250324,2025-2991-385,122078,,,Dmitry Popko,R,191.0,KAZ,28.4,105902,,,James Duckworth,R,183.0,AUS,33.2,1-6 6-2 6-4,3,F,106.0,8.0,0.0,85.0,56.0,33.0,18.0,13.0,5.0,8.0,6.0,7.0,83.0,43.0,33.0,17.0,12.0,3.0,6.0,245.0,95.0
2025-03-24_Naples CH_2025-2911-337,Naples CH,Clay,32,C,20250324,2025-2911-337,212063,,,Matej Dodig,R,188.0,CRO,19.7,213003,,,Pierluigi Basile,R,,ITA,18.2,6-7(2) 6-4 6-3,3,Q1,149.0,4.0,2.0,92.0,52.0,40.0,17.0,15.0,1.0,4.0,2.0,3.0,104.0,55.0,43.0,18.0,16.0,8.0,14.0,294.0,821.0
2025-03-24_Naples CH_2025-2911-338,Naples CH,Clay,32,C,20250324,2025-2911-338,210558,,,Hynek Barton,R,183.0,CZE,21.0,144972,,,Geoffrey Blancaneaux,R,180.0,FRA,26.6,6-4 7-5,3,Q1,113.0,7.0,6.0,84.0,43.0,31.0,15.0,11.0,10.0,13.0,3.0,3.0,70.0,34.0,21.0,16.0,11.0,2.0,7.0,371.0,290.0
2025-03-24_Naples CH_2025-2911-339,Naples CH,Clay,32,C,20250324,2025-2911-339,202235,,,Jacopo Berrettini,R,193.0,ITA,26.3,126149,,,Gianluca Mager,R,188.0,ITA,30.3,7-6(5) 6-2,3,Q1,103.0,3.0,2.0,66.0,37.0,29.0,15.0,10.0,3.0,4.0,4.0,2.0,73.0,46.0,31.0,12.0,10.0,5.0,8.0,315.0,347.0
2025-03-24_Naples CH_2025-2911-340,Naples CH,Clay,32,C,20250324,2025-2911-340,200216,,,Giovanni Fonio,R,183.0,ITA,26.9,208069,,,Max Houkes,L,188.0,NED,24.7,1-6 7-6(1) 6-2,3,Q1,138.0,4.0,4.0,105.0,65.0,40.0,24.0,13.0,12.0,16.0,3.0,3.0,78.0,44.0,30.0,19.0,14.0,1.0,5.0,381.0,276.0
2025-03-24_Naples CH_2025-2911-341,Naples CH,Clay,32,C,20250324,2025-2911-341,209185,,,Alessandro Pecci,R,198.0,ITA,24.0,122352,,,Christoph Negritu,R,193.0,GER,31.0,2-6 7-5 6-4,3,Q1,149.0,7.0,3.0,102.0,56.0,39.0,27.0,15.0,4.0,6.0,6.0,5.0,87.0,50.0,37.0,21.0,15.0,5.0,7.0,460.0,297.0
2025-03-24_Naples CH_2025-2911-342,Naples CH,Clay,32,C,20250324,2025-2911-342,126504,,,Andrea Pellegrino,R,185.0,ITA,28.0,209983,,,Mika Brunold,R,191.0,SUI,20.5,6-2 6-1,3,Q1,66.0,3.0,2.0,54.0,30.0,21.0,17.0,8.0,7.0,7.0,1.0,5.0,38.0,21.0,14.0,4.0,7.0,2.0,6.0,263.0,317.0
2025-03-24_Naples CH_2025-2911-343,Naples CH,Clay,32,C,20250324,2025-2911-343,127339,,,Borna Gojo,R,196.0,CRO,27.1,144985,,,Ergi Kirkin,R,180.0,TUR,26.2,6-1 6-2,3,Q1,52.0,7.0,1.0,44.0,28.0,24.0,11.0,8.0,0.0,0.0,0.0,5.0,44.0,20.0,14.0,8.0,7.0,1.0,5.0,426.0,316.0
2025-03-24_Naples CH_2025-2911-344,Naples CH,Clay,32,C,20250324,2025-2911-344,200188,,,Matteo Martineau,R,183.0,FRA,26.2,209385,,,Samuel Vincent Ruggeri,R,191.0,ITA,22.8,6-4 4-5 RET,3,Q1,95.0,7.0,6.0,68.0,41.0,32.0,11.0,9.0,9.0,10.0,1.0,1.0,56.0,37.0,25.0,12.0,10.0,1.0,3.0,262.0,341.0
2025-03-24_Naples CH_2025-2911-345,Naples CH,Clay,32,C,20250324,2025-2911-345,209191,,,Oleksandr Ovcharenko,R,185.0,UKR,23.4,212130,,,Mariano Tammaro,U,,ITA,21.1,6-1 6-4,3,Q1,70.0,2.0,4.0,63.0,38.0,26.0,14.0,9.0,2.0,3.0,6.0,1.0,42.0,23.0,12.0,9.0,8.0,1.0,5.0,308.0,644.0
2025-03-24_Naples CH_2025-2911-346,Naples CH,Clay,32,C,20250324,2025-2911-346,111200,,,Elias Ymer,R,185.0,SWE,29.0,211533,,,Gianluca Cadenasso ,R,178.0,ITA,20.5,6-3 7-5,3,Q1,80.0,1.0,0.0,56.0,37.0,29.0,14.0,11.0,0.0,1.0,1.0,1.0,59.0,37.0,21.0,14.0,10.0,2.0,5.0,261.0,452.0
2025-03-24_Naples CH_2025-2911-347,Naples CH,Clay,32,C,20250324,2025-2911-347,105373,,,Martin Klizan,L,191.0,SVK,35.7,106065,,,Marco Cecchinato,R,185.0,ITA,32.5,6-3 6-3,3,Q1,71.0,2.0,0.0,51.0,30.0,23.0,9.0,9.0,0.0,2.0,1.0,5.0,51.0,24.0,11.0,13.0,9.0,3.0,8.0,296.0,350.0
2025-03-24_Naples CH_2025-2911-348,Naples CH,Clay,32,C,20250324,2025-2911-348,106162,,,Franco Agamenone,R,191.0,ITA,31.9,206703,,,Paul Jubb,R,180.0,GBR,25.4,7-6(3) 7-5,3,Q1,124.0,3.0,2.0,82.0,48.0,34.0,16.0,12.0,7.0,10.0,2.0,5.0,84.0,55.0,34.0,13.0,12.0,5.0,9.0,416.0,217.0
2025-03-24_Naples CH_2025-2911-349,Naples CH,Clay,32,C,20250324,2025-2911-349,210558,,,Hynek Barton,R,183.0,CZE,21.0,212063,,,Matej Dodig,R,188.0,CRO,19.7,7-6(1) 6-4,3,Q2,111.0,3.0,5.0,67.0,38.0,24.0,16.0,11.0,6.0,10.0,3.0,5.0,77.0,37.0,27.0,12.0,11.0,9.0,14.0,371.0,294.0
2025-03-24_Naples CH_2025-2911-350,Naples CH,Clay,32,C,20250324,2025-2911-350,200216,,,Giovanni Fonio,R,183.0,ITA,26.9,202235,,,Jacopo Berrettini,R,193.0,ITA,26.3,6-3 1-6 7-6(6),3,Q2,147.0,1.0,6.0,111.0,80.0,39.0,16.0,14.0,8.0,16.0,0.0,3.0,89.0,55.0,33.0,13.0,14.0,5.0,12.0,381.0,315.0
2025-03-24_Naples CH_2025-2911-351,Naples CH,Clay,32,C,20250324,2025-2911-351,126504,,,Andrea Pellegrino,R,185.0,ITA,28.0,209185,,,Alessandro Pecci,R,198.0,ITA,24.0,6-3 6-3,3,Q2,84.0,1.0,2.0,50.0,37.0,28.0,8.0,9.0,1.0,2.0,1.0,2.0,58.0,31.0,18.0,13.0,9.0,2.0,6.0,263.0,460.0
2025-03-24_Naples CH_2025-2911-352,Naples CH,Clay,32,C,20250324,2025-2911-352,127339,,,Borna Gojo,R,196.0,CRO,27.1,200188,,,Matteo Martineau,R,183.0,FRA,26.2,6-4 6-1,3,Q2,80.0,9.0,2.0,57.0,37.0,29.0,8.0,9.0,2.0,3.0,2.0,5.0,51.0,26.0,19.0,8.0,8.0,5.0,9.0,426.0,262.0
2025-03-24_Naples CH_2025-2911-353,Naples CH,Clay,32,C,20250324,2025-2911-353,111200,,,Elias Ymer,R,185.0,SWE,29.0,209191,,,Oleksandr Ovcharenko,R,185.0,UKR,23.4,6-3 4-6 6-4,3,Q2,164.0,6.0,4.0,103.0,54.0,39.0,25.0,15.0,5.0,8.0,2.0,3.0,100.0,63.0,41.0,18.0,14.0,7.0,11.0,261.0,308.0
2025-03-24_Naples CH_2025-2911-354,Naples CH,Clay,32,C,20250324,2025-2911-354,106162,,,Franco Agamenone,R,191.0,ITA,31.9,105373,,,Martin Klizan,L,191.0,SVK,35.7,7-6(6) 4-6 6-3,3,Q2,165.0,9.0,4.0,111.0,65.0,42.0,23.0,16.0,3.0,7.0,1.0,4.0,96.0,54.0,34.0,23.0,15.0,4.0,8.0,416.0,296.0
2025-03-24_Naples CH_2025-2911-355,Naples CH,Clay,32,C,20250324,2025-2911-355,200240,,,Vit Kopriva,R,178.0,CZE,27.8,209920,,,Raphael Collignon,R,191.0,BEL,23.2,6-4 6-3,3,R32,84.0,0.0,5.0,56.0,27.0,18.0,15.0,10.0,1.0,4.0,1.0,10.0,54.0,32.0,18.0,7.0,9.0,5.0,10.0,122.0,91.0
2025-03-24_Naples CH_2025-2911-356,Naples CH,Clay,32,C,20250324,2025-2911-356,123921,,,Calvin Hemery,R,191.0,FRA,30.2,106075,,,Jozef Kovalik,R,183.0,SVK,32.4,7-5 6-0,3,R32,79.0,11.0,3.0,59.0,37.0,29.0,13.0,9.0,3.0,3.0,2.0,1.0,54.0,26.0,16.0,14.0,9.0,3.0,7.0,169.0,127.0
2025-03-24_Naples CH_2025-2911-357,Naples CH,Clay,32,C,20250324,2025-2911-357,202262,,,Filip Cristian Jianu,R,180.0,ROU,23.5,206748,,,Giulio Zeppieri,L,183.0,ITA,23.3,3-6 6-1 6-0,3,R32,92.0,1.0,2.0,70.0,43.0,33.0,14.0,11.0,2.0,3.0,5.0,7.0,66.0,38.0,23.0,13.0,11.0,4.0,9.0,241.0,328.0
2025-03-24_Naples CH_2025-2911-358,Naples CH,Clay,32,C,20250324,2025-2911-358,206467,,,Federico Arnaboldi,R,185.0,ITA,24.8,207729,,,Tristan Boyer,R,188.0,USA,23.9,1-6 6-3 7-5,3,R32,136.0,4.0,8.0,94.0,54.0,37.0,15.0,14.0,5.0,9.0,1.0,3.0,85.0,50.0,29.0,18.0,14.0,5.0,9.0,220.0,111.0
2025-03-24_Naples CH_2025-2911-359,Naples CH,Clay,32,C,20250324,2025-2911-359,208819,,,Max Hans Rehberg,R,183.0,GER,21.5,205734,,,Thiago Seyboth Wild,R,185.0,BRA,25.0,3-6 6-3 6-4,3,R32,146.0,7.0,1.0,100.0,69.0,48.0,16.0,14.0,4.0,5.0,5.0,2.0,88.0,54.0,40.0,17.0,14.0,3.0,5.0,240.0,96.0
2025-03-24_Naples CH_2025-2911-360,Naples CH,Clay,32,C,20250324,2025-2911-360,105732,,,Pierre Hugues Herbert,R,188.0,FRA,34.0,210558,,,Hynek Barton,R,183.0,CZE,21.0,6-1 7-5,3,R32,95.0,9.0,4.0,72.0,46.0,37.0,12.0,10.0,5.0,6.0,3.0,3.0,60.0,38.0,22.0,11.0,9.0,3.0,7.0,150.0,371.0
2025-03-24_Naples CH_2025-2911-361,Naples CH,Clay,32,C,20250324,2025-2911-361,126504,,,Andrea Pellegrino,R,185.0,ITA,28.0,105554,,,Daniel Evans,R,175.0,GBR,34.8,6-3 1-6 6-4,3,R32,133.0,0.0,5.0,79.0,50.0,30.0,14.0,13.0,6.0,11.0,3.0,6.0,99.0,60.0,36.0,16.0,13.0,6.0,11.0,263.0,183.0
2025-03-24_Naples CH_2025-2911-362,Naples CH,Clay,32,C,20250324,2025-2911-362,206904,,,Gauthier Onclin,R,180.0,BEL,24.1,104926,,,Fabio Fognini,R,178.0,ITA,37.8,6-3 4-6 7-5,3,R32,175.0,0.0,3.0,132.0,106.0,58.0,7.0,16.0,14.0,22.0,1.0,13.0,103.0,59.0,33.0,14.0,15.0,8.0,17.0,211.0,97.0
2025-03-24_Naples CH_2025-2911-363,Naples CH,Clay,32,C,20250324,2025-2911-363,202358,,,Chun Hsin Tseng,R,175.0,TPE,23.6,106296,,,Gregoire Barrere,R,183.0,FRA,31.1,6-4 7-6(6),3,R32,111.0,0.0,4.0,76.0,41.0,30.0,17.0,11.0,3.0,5.0,1.0,2.0,77.0,49.0,33.0,12.0,11.0,6.0,9.0,115.0,157.0
2025-03-24_Naples CH_2025-2911-364,Naples CH,Clay,32,C,20250324,2025-2911-364,207494,,,Dalibor Svrcina,R,178.0,CZE,22.5,200216,,,Giovanni Fonio,R,183.0,ITA,26.9,6-7(2) 6-2 7-5,3,R32,154.0,0.0,4.0,111.0,77.0,47.0,16.0,16.0,6.0,11.0,1.0,2.0,105.0,75.0,43.0,13.0,16.0,4.0,12.0,165.0,381.0
2025-03-24_Naples CH_2025-2911-365,Naples CH,Clay,32,C,20250324,2025-2911-365,123961,,,Murkel Alejandro Dellien Velasco,R,193.0,BOL,27.5,208353,,,Francesco Maestrelli,R,196.0,ITA,22.3,6-3 6-4,3,R32,108.0,2.0,4.0,54.0,33.0,24.0,11.0,10.0,0.0,2.0,1.0,5.0,71.0,36.0,26.0,9.0,9.0,9.0,13.0,222.0,281.0
2025-03-24_Naples CH_2025-2911-366,Naples CH,Clay,32,C,20250324,2025-2911-366,111200,,,Elias Ymer,R,185.0,SWE,29.0,208859,,,Francesco Passaro,R,180.0,ITA,24.2,6-7(6) 6-3 7-5,3,R32,190.0,4.0,3.0,147.0,101.0,67.0,23.0,17.0,15.0,17.0,2.0,5.0,101.0,60.0,37.0,25.0,16.0,1.0,5.0,261.0,94.0
2025-03-24_Naples CH_2025-2911-367,Naples CH,Clay,32,C,20250324,2025-2911-367,106432,,,Borna Coric,R,188.0,CRO,28.4,208004,,,Harold Mayot,R,180.0,FRA,23.1,6-4 6-2,3,R32,94.0,1.0,1.0,54.0,28.0,22.0,12.0,9.0,6.0,8.0,3.0,2.0,62.0,33.0,16.0,15.0,9.0,5.0,10.0,112.0,132.0
2025-03-24_Naples CH_2025-2911-368,Naples CH,Clay,32,C,20250324,2025-2911-368,104527,,,Stan Wawrinka,R,183.0,SUI,40.0,127339,,,Borna Gojo,R,196.0,CRO,27.1,6-2 6-3,3,R32,62.0,3.0,4.0,43.0,22.0,20.0,12.0,8.0,0.0,0.0,4.0,2.0,54.0,38.0,21.0,7.0,9.0,3.0,7.0,168.0,426.0
2025-03-24_Naples CH_2025-2911-369,Naples CH,Clay,32,C,20250324,2025-2911-369,111576,,,Sumit Nagal,R,178.0,IND,27.6,207213,,,Duje Ajdukovic,R,188.0,CRO,24.1,7-6(6) 6-4,3,R32,109.0,1.0,2.0,65.0,44.0,35.0,13.0,11.0,0.0,1.0,3.0,4.0,75.0,45.0,33.0,14.0,11.0,2.0,4.0,139.0,167.0
2025-03-24_Naples CH_2025-2911-370,Naples CH,Clay,32,C,20250324,2025-2911-370,209260,,,Luciano Darderi,R,183.0,ITA,23.1,106162,,,Franco Agamenone,R,191.0,ITA,31.9,6-2 6-3,3,R32,78.0,1.0,5.0,60.0,26.0,22.0,17.0,9.0,1.0,2.0,0.0,1.0,54.0,38.0,21.0,5.0,8.0,5.0,9.0,61.0,416.0
2025-03-24_Naples CH_2025-2911-371,Naples CH,Clay,32,C,20250324,2025-2911-371,200240,,,Vit Kopriva,R,178.0,CZE,27.8,123921,,,Calvin Hemery,R,191.0,FRA,30.2,6-1 6-3,3,R16,93.0,1.0,1.0,53.0,38.0,29.0,6.0,8.0,2.0,3.0,1.0,3.0,63.0,40.0,24.0,6.0,8.0,8.0,13.0,122.0,169.0
2025-03-24_Naples CH_2025-2911-372,Naples CH,Clay,32,C,20250324,2025-2911-372,206467,,,Federico Arnaboldi,R,185.0,ITA,24.8,202262,,,Filip Cristian Jianu,R,180.0,ROU,23.5,2-6 6-1 6-4,3,R16,117.0,3.0,6.0,69.0,41.0,31.0,11.0,13.0,1.0,5.0,0.0,2.0,85.0,59.0,36.0,11.0,12.0,9.0,14.0,220.0,241.0
2025-03-24_Naples CH_2025-2911-373,Naples CH,Clay,32,C,20250324,2025-2911-373,105732,,,Pierre Hugues Herbert,R,188.0,FRA,34.0,208819,,,Max Hans Rehberg,R,183.0,GER,21.5,7-5 6-4,3,R16,113.0,3.0,5.0,63.0,31.0,26.0,19.0,11.0,3.0,4.0,0.0,1.0,69.0,54.0,31.0,10.0,11.0,2.0,5.0,150.0,240.0
2025-03-24_Naples CH_2025-2911-374,Naples CH,Clay,32,C,20250324,2025-2911-374,126504,,,Andrea Pellegrino,R,185.0,ITA,28.0,206904,,,Gauthier Onclin,R,180.0,BEL,24.1,7-5 6-3,3,R16,108.0,8.0,5.0,78.0,51.0,34.0,10.0,11.0,7.0,10.0,0.0,1.0,76.0,51.0,26.0,12.0,10.0,6.0,11.0,263.0,211.0
2025-03-24_Naples CH_2025-2911-375,Naples CH,Clay,32,C,20250324,2025-2911-375,207494,,,Dalibor Svrcina,R,178.0,CZE,22.5,202358,,,Chun Hsin Tseng,R,175.0,TPE,23.6,6-3 7-5,3,R16,113.0,2.0,2.0,89.0,61.0,41.0,11.0,11.0,15.0,18.0,0.0,0.0,55.0,28.0,16.0,11.0,10.0,1.0,6.0,165.0,115.0
2025-03-24_Naples CH_2025-2911-376,Naples CH,Clay,32,C,20250324,2025-2911-376,123961,,,Murkel Alejandro Dellien Velasco,R,193.0,BOL,27.5,111200,,,Elias Ymer,R,185.0,SWE,29.0,7-6(4) 3-6 6-0,3,R16,145.0,0.0,3.0,89.0,58.0,41.0,17.0,14.0,2.0,5.0,1.0,6.0,83.0,45.0,26.0,21.0,13.0,4.0,8.0,222.0,261.0
2025-03-24_Naples CH_2025-2911-377,Naples CH,Clay,32,C,20250324,2025-2911-377,104527,,,Stan Wawrinka,R,183.0,SUI,40.0,106432,,,Borna Coric,R,188.0,CRO,28.4,6-2 6-3,3,R16,103.0,4.0,1.0,63.0,24.0,16.0,21.0,9.0,8.0,10.0,1.0,2.0,58.0,31.0,16.0,11.0,8.0,3.0,8.0,168.0,112.0
2025-03-24_Naples CH_2025-2911-378,Naples CH,Clay,32,C,20250324,2025-2911-378,209260,,,Luciano Darderi,R,183.0,ITA,23.1,111576,,,Sumit Nagal,R,178.0,IND,27.6,6-0 6-1,3,R16,49.0,3.0,3.0,38.0,19.0,17.0,12.0,7.0,0.0,0.0,1.0,1.0,32.0,27.0,10.0,0.0,6.0,1.0,6.0,61.0,139.0
2025-03-24_Naples CH_2025-2911-379,Naples CH,Clay,32,C,20250324,2025-2911-379,200240,,,Vit Kopriva,R,178.0,CZE,27.8,206467,,,Federico Arnaboldi,R,185.0,ITA,24.8,6-3 4-6 6-3,3,QF,155.0,0.0,5.0,95.0,64.0,40.0,14.0,14.0,7.0,11.0,1.0,4.0,99.0,68.0,41.0,10.0,14.0,9.0,15.0,122.0,220.0
2025-03-24_Naples CH_2025-2911-380,Naples CH,Clay,32,C,20250324,2025-2911-380,126504,,,Andrea Pellegrino,R,185.0,ITA,28.0,105732,,,Pierre Hugues Herbert,R,188.0,FRA,34.0,4-6 7-6(6) 6-3,3,QF,171.0,2.0,1.0,126.0,98.0,62.0,16.0,16.0,4.0,6.0,11.0,10.0,110.0,57.0,42.0,27.0,15.0,9.0,11.0,263.0,150.0
2025-03-24_Naples CH_2025-2911-381,Naples CH,Clay,32,C,20250324,2025-2911-381,207494,,,Dalibor Svrcina,R,178.0,CZE,22.5,123961,,,Murkel Alejandro Dellien Velasco,R,193.0,BOL,27.5,6-1 6-3,3,QF,81.0,0.0,1.0,61.0,45.0,23.0,11.0,8.0,4.0,6.0,0.0,1.0,50.0,32.0,13.0,8.0,8.0,4.0,10.0,165.0,222.0
2025-03-24_Naples CH_2025-2911-382,Naples CH,Clay,32,C,20250324,2025-2911-382,209260,,,Luciano Darderi,R,183.0,ITA,23.1,104527,,,Stan Wawrinka,R,183.0,SUI,40.0,6-3 6-4,3,QF,78.0,6.0,3.0,58.0,28.0,22.0,18.0,10.0,1.0,2.0,4.0,1.0,58.0,30.0,19.0,13.0,9.0,3.0,6.0,61.0,168.0
2025-03-24_Naples CH_2025-2911-383,Naples CH,Clay,32,C,20250324,2025-2911-383,200240,,,Vit Kopriva,R,178.0,CZE,27.8,126504,,,Andrea Pellegrino,R,185.0,ITA,28.0,7-5 6-3,3,SF,92.0,2.0,1.0,62.0,39.0,29.0,15.0,11.0,3.0,4.0,0.0,1.0,68.0,50.0,29.0,10.0,10.0,5.0,8.0,122.0,263.0
2025-03-24_Naples CH_2025-2911-384,Naples CH,Clay,32,C,20250324,2025-2911-384,209260,,,Luciano Darderi,R,183.0,ITA,23.1,207494,,,Dalibor Svrcina,R,178.0,CZE,22.5,1-6 6-2 7-5,3,SF,126.0,5.0,2.0,94.0,62.0,32.0,15.0,14.0,6.0,13.0,1.0,1.0,81.0,61.0,33.0,8.0,13.0,4.0,11.0,61.0,165.0
2025-03-24_Naples CH_2025-2911-385,Naples CH,Clay,32,C,20250324,2025-2911-385,200240,,,Vit Kopriva,R,178.0,CZE,27.8,209260,,,Luciano Darderi,R,183.0,ITA,23.1,3-6 6-3 7-6(4),3,F,147.0,2.0,1.0,92.0,54.0,38.0,25.0,15.0,1.0,2.0,8.0,1.0,95.0,50.0,37.0,27.0,15.0,5.0,6.0,122.0,61.0
2025-03-31_Barletta CH_2025-7494-337,Barletta CH,Clay,32,C,20250331,2025-7494-337,211533,,,Gianluca Cadenasso ,R,178.0,ITA,20.5,210558,,,Hynek Barton,R,183.0,CZE,21.0,6-2 1-1 RET,3,Q1,58.0,0.0,0.0,30.0,17.0,10.0,9.0,5.0,0.0,1.0,0.0,3.0,41.0,22.0,13.0,5.0,5.0,2.0,5.0,453.0,387.0
2025-03-31_Barletta CH_2025-7494-338,Barletta CH,Clay,32,C,20250331,2025-7494-338,211500,,,Tiago Pereira,R,,POR,20.8,209385,,,Samuel Vincent Ruggeri,R,191.0,ITA,22.9,6-1 6-3,3,Q1,75.0,3.0,2.0,51.0,28.0,22.0,14.0,8.0,2.0,2.0,0.0,2.0,66.0,32.0,16.0,16.0,8.0,6.0,10.0,436.0,381.0
2025-03-31_Barletta CH_2025-7494-340,Barletta CH,Clay,32,C,20250331,2025-7494-340,208421,,,Lilian Marmousez,R,180.0,FRA,23.2,105413,,,Andrej Martin,R,183.0,SVK,35.5,7-6(5) 6-1,3,Q1,88.0,0.0,1.0,54.0,36.0,28.0,7.0,9.0,0.0,2.0,4.0,3.0,69.0,34.0,22.0,12.0,10.0,6.0,11.0,405.0,324.0
2025-03-31_Barletta CH_2025-7494-341,Barletta CH,Clay,32,C,20250331,2025-7494-341,209976,,,Dino Prizmic,R,188.0,CRO,19.7,106162,,,Franco Agamenone,R,191.0,ITA,32.0,7-5 6-4,3,Q1,119.0,0.0,10.0,77.0,49.0,34.0,10.0,11.0,2.0,5.0,3.0,3.0,68.0,43.0,26.0,11.0,11.0,6.0,11.0,349.0,393.0
2025-03-31_Barletta CH_2025-7494-342,Barletta CH,Clay,32,C,20250331,2025-7494-342,200713,,,Federico Iannaccone,R,183.0,ITA,26.0,209983,,,Mika Brunold,R,191.0,SUI,20.5,7-5 6-4,3,Q1,113.0,1.0,3.0,60.0,48.0,35.0,5.0,11.0,3.0,5.0,1.0,1.0,71.0,36.0,21.0,18.0,11.0,2.0,6.0,485.0,318.0
2025-03-31_Barletta CH_2025-7494-343,Barletta CH,Clay,32,C,20250331,2025-7494-343,213635,,,Jacopo Vasami,U,,ITA,,126149,,,Gianluca Mager,R,188.0,ITA,30.3,6-4 4-6 6-1,3,Q1,105.0,11.0,4.0,86.0,51.0,37.0,20.0,14.0,4.0,6.0,4.0,2.0,65.0,35.0,24.0,18.0,13.0,0.0,4.0,1393.0,380.0
2025-03-31_Barletta CH_2025-7494-344,Barletta CH,Clay,32,C,20250331,2025-7494-344,209185,,,Alessandro Pecci,R,198.0,ITA,24.0,122352,,,Christoph Negritu,R,193.0,GER,31.0,5-7 6-3 6-3,3,Q1,155.0,5.0,3.0,109.0,68.0,44.0,21.0,15.0,12.0,15.0,3.0,3.0,77.0,39.0,26.0,20.0,15.0,1.0,6.0,456.0,309.0
2025-03-31_Barletta CH_2025-7494-345,Barletta CH,Clay,32,C,20250331,2025-7494-345,209984,,,Milos Karol,R,198.0,SVK,22.3,210398,,,Gabriele Pennaforti,R,191.0,ITA,24.5,7-6(4) 7-6(7),3,Q1,148.0,5.0,3.0,88.0,54.0,39.0,19.0,12.0,4.0,6.0,3.0,7.0,99.0,64.0,44.0,15.0,12.0,10.0,12.0,434.0,386.0
